"input_number","input","target_number","target","name","description","namespace"
3055,"FBgn0035568","3055.1","A0AMJ5","CG18418","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3056,"FBgn0030556","3056.1","Q9NCW9","mRNA-cap","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3057,"FBgn0015770","3057.1","E1NZA9","MstProx","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3058,"FBgn0037086","3058.1","A8E6R1","CG7202","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3059,"FBgn0003231","3059.1","None","None","None",""
3060,"FBgn0036519","3060.1","None","None","None",""
3061,"FBgn0011642","3061.1","H9XVP5","Zyx","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3062,"FBgn0015230","3062.1","H0RNJ2","Glut3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3063,"FBgn0036926","3063.1","Q8MYT0","CG7646","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3064,"FBgn0000038","3064.1","E8NHB5","nAChRbeta1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3065,"FBgn0017567","3065.1","Q8SZF2","ND-23","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3066,"FBgn0031760","3066.1","M9NCS1","Tsp26A","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3067,"FBgn0014869","3067.1","A5XD83","Pglym78","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3068,"FBgn0030183","3068.1","K7X7R3","CG15309","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3069,"FBgn0040390","3069.1","None","None","None",""
3070,"FBgn0038051","3070.1","Q7KSM4","CG17207","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3071,"FBgn0039833","3071.1","Q9V9Z4","CG15564","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3072,"FBgn0034224","3072.1","Q7JZ51","insb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3073,"FBgn0259221","3073.1","A0A0B4JD16","ATP8A","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3074,"FBgn0036609","3074.1","Q9VV33","CG13039","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3075,"FBgn0042180","3075.1","Q9I7V5","CG18870","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3076,"FBgn0039186","3076.1","A0A0B4KHD9","CG5746","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3077,"FBgn0020388","3077.1","O76216","Gcn5","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3078,"FBgn0035891","3078.1","None","None","None",""
3079,"FBgn0037705","3079.1","G7H7Y8","mura","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3080,"FBgn0001977","3080.1","None","None","None",""
3081,"FBgn0259245","3081.1","B7Z153","DIP-beta","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3082,"FBgn0015376","3082.1","Q8IQ05","cutlet","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3083,"FBgn0036510","3083.1","D4G7B4","SCCRO","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3084,"FBgn0038763","3084.1","A0A0B4K6Q5","PIG-L","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3085,"FBgn0003028","3085.1","A9YIK2","ovo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3086,"FBgn0037570","3086.1","A0A0B4K6X8","CG11693","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3087,"FBgn0015622","3087.1","O02393","Cnx99A","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3088,"FBgn0029848","3088.1","Q9W430","Btnd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3089,"FBgn0051601","3089.1","D8FT34","CG31601","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3090,"FBgn0035202","3090.1","None","None","None",""
3091,"FBgn0032694","3091.1","M9PDC4","MESR3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3092,"FBgn0032040","3092.1","Q9VLL6","CG13386","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3093,"FBgn0250869","3093.1","M9PH63","CG42240","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3094,"FBgn0050380","3094.1","Q4QPY9","CG30380","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3095,"FBgn0035263","3095.1","Q8MZF7","CG12035","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3096,"FBgn0030757","3096.1","Q8T9H7","CG9902","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3097,"FBgn0031187","3097.1","C6SUY9","Usp2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3098,"FBgn0035966","3098.1","None","None","None",""
3099,"FBgn0013726","3099.1","None","None","None",""
3100,"FBgn0031471","3100.1","E0R932","CG3117","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3101,"FBgn0039812","3101.1","F9W316","CG15548","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3102,"FBgn0051015","3102.1","Q8MQN0","PH4alphaPV","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3103,"FBgn0038339","3103.1","A0A0C4DHB3","CG6118","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3104,"FBgn0029951","3104.1","Q9I7W4","CG11369","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3105,"FBgn0029831","3105.1","Q9W448","CG5966","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3106,"FBgn0036602","3106.1","Q9VV26","CG13042","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3107,"FBgn0027107","3107.1","None","None","None",""
3108,"FBgn0030195","3108.1","Q9W2V8","CG2898","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3109,"FBgn0029898","3109.1","A9YJC1","CG14439","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3110,"FBgn0010315","3110.1","Q24158","CycD","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3111,"FBgn0028879","3111.1","M9PCX9","CG15270","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3112,"FBgn0033591","3112.1","Q7K0A3","CG13216","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3113,"FBgn0260993","3113.1","None","None","None",""
3114,"FBgn0038575","3114.1","C6SUY8","CG7208","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3115,"FBgn0033079","3115.1","Q7K3U4","Fmo-2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3116,"FBgn0036577","3116.1","Q8IQN0","CG13073","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3117,"FBgn0034882","3117.1","Q9W1M4","Eglp1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3118,"FBgn0032658","3118.1","Q29QV2","CG5681","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3119,"FBgn0028697","3119.1","A8Y560","RpL15","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3120,"FBgn0035091","3120.1","Q961K6","CG3829","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3121,"FBgn0034968","3121.1","Q4V5X9","RpL12","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3122,"FBgn0030684","3122.1","Q7KUZ3","CG8260","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3123,"FBgn0010329","3123.1","X2JIW9","Tbh","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3124,"FBgn0261284","3124.1","Q9W3T7","bou","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3125,"FBgn0004607","3125.1","C6SUY1","zfh2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3126,"FBgn0038643","3126.1","A9UNH3","CG14300","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3127,"FBgn0034062","3127.1","Q4V5A5","CG8388","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3128,"FBgn0000147","3128.1","Q27393","aurA","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3129,"FBgn0032633","3129.1","Q960C5","Lrch","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3130,"FBgn0035434","3130.1","B0LUZ3","Drsl5","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3131,"FBgn0005590","3131.1","X2JB15","scw","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3132,"FBgn0053558","3132.1","A0A0B4JCQ4","mim","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3133,"FBgn0032793","3133.1","None","None","None",""
3134,"FBgn0010356","3134.1","B4YWZ6","Taf5","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3135,"FBgn0037195","3135.1","Q8T452","CG11226","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3136,"FBgn0032943","3136.1","Q9VID1","Tsp39D","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3137,"FBgn0086856","3137.1","Q8SXU0","CG11555","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3138,"FBgn0010309","3138.1","C7LA90","pigeon","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3139,"FBgn0051556","3139.1","None","None","None",""
3140,"FBgn0030166","3140.1","None","None","None",""
3141,"FBgn0036764","3141.1","B5RJ28","CG5535","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3142,"FBgn0086610","3142.1","D3PK88","CG33342","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3143,"FBgn0038490","3143.1","Q29QQ6","CG5285","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3144,"FBgn0010520","3144.1","Q9VL75","Bka","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3145,"FBgn0037797","3145.1","Q4V5F3","CG12420","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3146,"FBgn0030001","3146.1","B6IDJ0","cyr","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3147,"FBgn0022774","3147.1","None","None","None",""
3148,"FBgn0041234","3148.1","None","None","None",""
3149,"FBgn0030596","3149.1","C4XVL4","CG12398","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3150,"FBgn0003177","3150.1","None","None","None",""
3151,"FBgn0003612","3151.1","A0A0B4JCQ7","Su(var)2-10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3152,"FBgn0260441","3152.1","None","None","None",""
3153,"FBgn0035943","3153.1","Q8T8U5","CG5653","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3154,"FBgn0038894","3154.1","Q9VD91","CG15497","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3155,"FBgn0259168","3155.1","Q9VX06","mnb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3156,"FBgn0033834","3156.1","A1Z9C4","CG4744","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3157,"FBgn0020279","3157.1","A0A0B4K6T1","lig","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3158,"FBgn0033128","3158.1","Q7JWP5","Tsp42Eg","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3159,"FBgn0014018","3159.1","A0A2Z5FM13","Rel","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3160,"FBgn0026431","3160.1","Q29R45","Grip75","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3161,"FBgn0010173","3161.1","Q4V691","RpA-70","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3162,"FBgn0010638","3162.1","Q7JZN0","Sec61beta","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3163,"FBgn0000140","3163.1","B6UW25","asp","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3164,"FBgn0038072","3164.1","Q9VG44","CG6225","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3165,"FBgn0011279","3165.1","None","None","None",""
3166,"FBgn0260965","3166.1","C1C596","CG42588","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3167,"FBgn0086611","3167.1","Q6NN21","Lcp65Ag3","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3168,"FBgn0037344","3168.1","A0A0B4KF97","CG2926","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3169,"FBgn0031746","3169.1","D0IQE4","CG9029","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3170,"FBgn0000097","3170.1","M9PC88","aop","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3171,"FBgn0001105","3171.1","A4V4I0","Gbeta13F","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3172,"FBgn0033089","3172.1","Q4V5H1","CG17266","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3173,"FBgn0030839","3173.1","C9QPK0","CG5613","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3174,"FBgn0029745","3174.1","B4F540","Rpn13R","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3175,"FBgn0040793","3175.1","Q9VVG5","CG7630","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3176,"FBgn0025809","3176.1","None","None","None",""
3177,"FBgn0035415","3177.1","Q9VZT2","CG14966","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3178,"FBgn0029720","3178.1","E1JJG5","CG3009","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3179,"FBgn0036349","3179.1","Q9VU59","SNCF","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3180,"FBgn0052107","3180.1","E4NKI2","CG32107","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3181,"FBgn0030410","3181.1","Q9VYK8","Aven","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3182,"FBgn0027356","3182.1","A0A0B4KEW6","Amph","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3183,"FBgn0029931","3183.1","Q9W3T0","CG14427","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3184,"FBgn0039589","3184.1","Q9VAU6","CG9986","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3185,"FBgn0052182","3185.1","F7VJS0","CG32182","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3186,"FBgn0035179","3186.1","Q7KVC9","CG12038","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3187,"FBgn0013981","3187.1","A0A0B4KFZ9","His4r","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3188,"FBgn0038638","3188.1","E1NZD7","CG7702","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3189,"FBgn0030269","3189.1","M9PEA2","CDK2AP1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3190,"FBgn0039156","3190.1","Q9VCC6","CG6178","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3191,"FBgn0259483","3191.1","A0A0B4K6X9","Mob4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3192,"FBgn0033679","3192.1","Q7K3N4","CG8888","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3193,"FBgn0034009","3193.1","Q5BI03","CG8155","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3194,"FBgn0029826","3194.1","Q9W454","CG6041","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3195,"FBgn0034961","3195.1","Q9W1C8","CG3163","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3196,"FBgn0026255","3196.1","Q0E8N6","clumsy","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3197,"FBgn0016694","3197.1","M9PBV3","Pdp1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3198,"FBgn0032439","3198.1","B5RJ32","Ref2","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3199,"FBgn0038217","3199.1","Q9VFL4","CG14840","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3200,"FBgn0004514","3200.1","E1JI27","Oct-TyrR","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3201,"FBgn0029833","3201.1","None","None","None",""
3202,"FBgn0028893","3202.1","Q8T908","CG31819","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3203,"FBgn0000577","3203.1","T2HRA9","en","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3204,"FBgn0002931","3204.1","Q4V5A4","net","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3205,"FBgn0033278","3205.1","A1Z7C7","CG14759","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3206,"FBgn0033428","3206.1","B5RJ76","Updo","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3207,"FBgn0035825","3207.1","B5RJL3","CG8111","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3208,"FBgn0039979","3208.1","None","None","None",""
3209,"FBgn0031943","3209.1","None","None","None",""
3210,"FBgn0002441","3210.1","O76931","l(3)mbt","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3211,"FBgn0005672","3211.1","A4V0W1","spi","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3212,"FBgn0010434","3212.1","A0A0B4LFX4","cora","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3213,"FBgn0039067","3213.1","Q9VCN9","wda","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3214,"FBgn0014362","3214.1","None","None","None",""
3215,"FBgn0029656","3215.1","Q8T446","CG10793","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3216,"FBgn0002022","3216.1","Q2EJB6","Catsup","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3217,"FBgn0031777","3217.1","H0RNC9","CG9154","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3218,"FBgn0033683","3218.1","A1Z8T3","CG18343","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3219,"FBgn0032679","3219.1","None","None","None",""
3220,"FBgn0033659","3220.1","Q1WW92","Damm","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3221,"FBgn0002569","3221.1","None","None","None",""
3222,"FBgn0034726","3222.1","Q8MSF2","Mes4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3223,"FBgn0031288","3223.1","Q8T4I1","CG13949","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3224,"FBgn0033202","3224.1","None","None","None",""
3225,"FBgn0037668","3225.1","H0RNC7","CG16736","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3226,"FBgn0003079","3226.1","None","None","None",""
3227,"FBgn0039683","3227.1","Q9VAI8","dmrt99B","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3228,"FBgn0000084","3228.1","D5AEP6","AnxB10","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3229,"FBgn0031255","3229.1","Q9VPP9","BBS8","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3230,"FBgn0035347","3230.1","None","None","None",""
3231,"FBgn0034159","3231.1","A1ZAJ7","CG15615","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3232,"FBgn0031219","3232.1","Q29QK0","CG13694","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3233,"FBgn0085408","3233.1","A0A0B4LFC0","Shrm","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3234,"FBgn0038206","3234.1","None","None","None",""
3235,"FBgn0034638","3235.1","Q8SXB9","CG10433","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3236,"FBgn0001104","3236.1","None","None","None",""
3237,"FBgn0036578","3237.1","None","None","None",""
3238,"FBgn0031913","3238.1","Q8SYZ8","CG5958","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3239,"FBgn0036794","3239.1","None","None","None",""
3240,"FBgn0039157","3240.1","Q4AB24","Myo95E","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3241,"FBgn0035631","3241.1","Q7KMR7","Txl","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3242,"FBgn0053094","3242.1","A0A0B4KH28","Synd","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3243,"FBgn0250839","3243.1","A0A0B4KF22","CG2016","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3244,"FBgn0050345","3244.1","Q1EC10","CG30345","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3245,"FBgn0023407","3245.1","O16865","B4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3246,"FBgn0034674","3246.1","A9UNI3","CG9304","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3247,"FBgn0052440","3247.1","Q4V4P0","CG32440","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3248,"FBgn0033232","3248.1","A1Z765","CG12159","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3249,"FBgn0000547","3249.1","B3DN60","ed","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3250,"FBgn0026570","3250.1","Q9W047","CG5704","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3251,"FBgn0041150","3251.1","F0JAH7","hoe1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3252,"FBgn0033131","3252.1","None","None","None",""
3253,"FBgn0036165","3253.1","X2JAZ6","chrb","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3254,"FBgn0051915","3254.1","None","None","None",""
3255,"FBgn0038656","3255.1","Q8T975","CG14294","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3256,"FBgn0032731","3256.1","X2J6X1","Swip-1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3257,"FBgn0037935","3257.1","Q8SYM6","CG6834","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3258,"FBgn0039112","3258.1","None","None","None",""
3259,"FBgn0261274","3259.1","None","None","None",""
3260,"FBgn0033761","3260.1","A1Z934","CG8778","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3261,"FBgn0030744","3261.1","Q8IR15","CG9992","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3262,"FBgn0033900","3262.1","Q7K3P0","CysRS-m","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3263,"FBgn0052726","3263.1","Q8IRP5","CG32726","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3264,"FBgn0032305","3264.1","B3DNL8","CG6700","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3265,"FBgn0261041","3265.1","A0A0B4K7P4","stj","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3266,"FBgn0066101","3266.1","A0A0B4KHW9","LpR1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3267,"FBgn0034816","3267.1","A0AMS9","CG3085","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3268,"FBgn0032400","3268.1","Q9VKC5","CG6770","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3269,"FBgn0026402","3269.1","Q9V7W9","NiPp1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3270,"FBgn0052855","3270.1","Q5BID0","CG32855","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3271,"FBgn0031406","3271.1","A7DYV6","Send1","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3272,"FBgn0029587","3272.1","B4F612","CG14797","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3273,"FBgn0033781","3273.1","Q7JWR4","CG13319","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3274,"FBgn0029930","3274.1","A0A023GRW2","CG12541","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3275,"FBgn0027287","3275.1","A0A4D6K5M0","Gmap","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3276,"FBgn0259748","3276.1","A2VEP6","CG42397","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3277,"FBgn0028379","3277.1","Q9VSD3","fan","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3278,"FBgn0032502","3278.1","None","None","None",""
3279,"FBgn0038377","3279.1","Q8T914","CG9632","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3280,"FBgn0011020","3280.1","Q9VI72","Sas-4","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
3281,"FBgn0024958","3281.1","O76934","Irp-1A","None","ENSG,FLYBASENAME_GENE_ACC,FLYBASE_GENE_ID"
